,x,y,time,demand
0,7712.0172688477805,4331.748444463841,8.498180477791193,5.0
1,5761.982317838796,7076.635823562387,9.371701657371059,4.94585290263152
2,5044.686645273689,3885.0742104871824,8.701824000040546,4.8924253573586505
3,6775.279677109377,8174.335638051564,8.373114411471237,4.839707802168956
4,4066.977563033166,5265.043746688744,9.522016678949907,4.787690802118053
5,7016.756028948583,7615.170282830057,5.48902600095059,4.736365047641021
6,5329.8723789767355,4282.2694042600315,6.41068055115565,4.685721352886258
7,5981.212620831759,7539.703112950682,6.701334710959578,4.635750654071464
8,6512.351922272487,6491.389989397439,8.417620556698802,4.5864440078614965
9,4682.992515540867,4561.473849521194,9.734342507313986,4.537792589767754
10,5301.106419918275,5308.439932097656,7.555360542285397,4.4897876925688545
11,5190.8155629342045,4914.397553196875,8.221567579078936,4.44242072475228
12,5900.775026744281,5349.271323592552,8.146152684382354,4.395683208976745
13,5399.270894961137,6315.413428464691,8.432417710690174,4.349566780555001
14,2775.3761526856656,4980.315409364501,4.313692785333602,4.304063185956776
15,9150.336837668485,7285.987570421685,6.094117808199347,4.259164281331646
16,8043.023171654288,4990.154246237562,9.792483445683095,4.214862031051509
17,6862.138635439466,5900.065826588103,6.812682006501888,4.171148506272433
18,7228.79588032758,5295.402405636233,8.790640003415026,4.128015883515625
19,4319.785452223057,4577.835958695987,9.419007975874838,4.085456443267246
20,5205.029669830361,4169.34200442039,8.467473642313806,4.043462568596837
21,5563.302860264658,4540.6432536495695,8.410642884867146,4.0020267437941115
22,3985.6373949071044,1991.6899247844499,10.330537234544153,3.9611415530238485
23,5828.941837673185,3421.492713990122,8.799252612357332,3.9207996789986717
24,7442.485218088764,4585.884694048513,9.279352880104618,3.880993901669465
25,8525.48228498317,2938.7765261896407,6.892495426909356,3.8417170969331877
26,6150.486219187399,6197.742723952192,8.571301167456651,3.8029622353578625
27,3095.485610074609,6245.539131427342,8.125795859745923,3.7647223809245043
28,7922.114807201665,7371.537918602262,7.6437610962500475,3.7269906897857745
29,2933.254820870912,6266.819487305936,9.937385776305069,3.689760409041124
30,5860.92712691133,5928.238037665577,7.352476037590013,3.6530248755282155
31,5023.18313074243,4905.864325934955,7.973694828290296,3.6167775146304093
32,6515.700139590699,4683.329605375472,10.502043569420008,3.5810118391000905
33,4599.079298283658,6243.193283897876,9.949311624975058,3.5457214478976393
34,9642.715551106763,4734.223527165157,9.642412100382053,3.5109000250458235
35,6670.249949237001,4794.412862874694,6.892234036904909,3.476541338499421
36,3729.8673813716146,3206.3631530605926,7.167141867201421,3.4426392390298584
37,6325.556195630991,3314.215308175393,8.059733556952688,3.409187659124676
38,2125.788427662444,1736.4587969273925,9.585888100089043,3.3761806119016136
39,3992.0148884554355,4942.99641895016,6.391241984321227,3.34361219003713
40,9018.758093102366,1460.8077071149078,7.2471190624573385,3.3114765647091593
41,8715.510017562876,3612.6049297173677,8.591455029614924,3.2797679845539167
42,4657.600604486902,6177.381314440696,9.3021252023036,3.2484807746365694
43,7089.673212707243,7403.180610235962,8.437495173591843,3.217609335435584
44,7385.285390058118,8142.797375026458,6.0044027912755595,3.187148141840571
45,9540.358064434742,6847.906532625671,10.324539197949782,3.1570917421634457
46,6476.15103887056,5874.388290624183,7.1969396068742215,3.127434757162734
47,7004.103322691267,2089.645212295054,7.240588780946472,3.098171879080838
48,4682.733762340828,4785.926894665423,8.288839490093382,3.069297870694101
49,4073.154559802989,2344.7486491015156,6.427348972682766,3.0408075643754904
50,7416.395180282762,4493.148949697742,11.722662442875555,3.0126958611697408
51,7099.743951263602,8671.136145552851,6.692147068342978,2.9849577298807866
52,7329.331005236687,6100.33887945426,8.900544741107744,2.9575882061713203
53,4320.749989888374,4727.390841701112,6.855831373891939,2.9305823916743154
54,8104.812070979802,6744.093479812292,9.616526664913556,2.903935453116361
55,4624.6813032349255,5061.425483468546,8.584052720543538,2.8776426214526407
56,5680.978324281775,4589.997517942849,9.230629873608567,2.8516991910134113
57,7455.01392552977,6779.304706091338,8.182310349581947,2.826100518661818
58,4346.080353080437,2475.902569651676,5.9752068073661535,2.80084202296291
59,2995.995978591887,4587.364121440521,5.301202188701751,2.7759191833636896
60,5667.073898405153,6778.159918186728,8.258434907703629,2.7513275393840626
61,7815.449071313864,4552.364718934486,8.12548472782661,2.727062689818541
62,6306.258620927713,4901.405262644471,8.347223489258432,2.70312029194855
63,1478.341074788029,4617.996225060538,5.993186192016303,2.6794960607652056
64,1674.727288376027,1906.9350593934896,7.560637680723856,2.6561857682024206
65,6672.605941818108,6805.130840862297,7.868564702906856,2.633185242380199
66,8716.93767604974,4090.8763600454713,8.04200873797141,2.6104903668579906
67,5100.505369144905,7856.932036425058,6.9924506421466965,2.588097079897963
68,4389.565322698712,4535.0225587751365,7.257218554456745,2.566001373738066
69,2809.7529053641156,4546.968015681,6.524389290143889,2.5441992938747573
70,943.6512117090633,5445.642470338706,10.30482958279208,2.522686938355258
71,3950.389694030164,5216.397726248367,6.894353658084953,2.501460457079215
72,7554.841996545233,6011.952992192331,7.480744200039123,2.4805160511096407
73,7872.591492001415,3735.0220181738378,7.294058336019133,2.4598499719930125
74,8206.648230024712,5090.815994112827,8.660045453760098,2.4394585210884046
75,5094.556925148843,2489.6749361202174,9.10233138232387,2.4193380489055376
76,7992.759054036121,0.0,10.150112337290839,2.399484954451625
77,4868.684510083854,4919.029924609282,7.385633582815038,2.379895684586895
78,6611.034915427506,6552.614380901474,6.285433022807814,2.3605667333886795
79,5694.034902160763,1984.9744208734892,9.446600909353002,2.341494641523957
80,5212.366516522311,5786.08256119295,5.517822894099789,2.3226759956302256
81,4944.416376785802,6258.58005449536,10.217067611596569,2.3041074277046114
82,6368.2449940587085,7494.5307841474005,6.181163203409009,2.2857856145010915
